st_abbv,nicarid,rtnum,cnty,place,feature,strcture,location,latmap,longmap,year,laneson,lanesun,avdayno,yravg,strcstat,onserve,undserve,inspdate,brdgimno,rdimpno,totcstno,impcstyr,futdlyno,futyear,stat,suffrtno
LA,2260236045034033451,00610,071,55000,ON RP FROM GENTILLY BLVD,I0610,3.3 MI EAST OF I-10,29.99,-90.07,1974,01,00,7270,2014,A,1,0,1113,,,,,12359,2035,0,92
LA,2260245045036025671,00310,089,55000,RAMPS/US 61,I0310,0.2 1M NORTH OF US 61,29.98,-90.32,1992,01,11,6180,2014,A,1,1,1013,,,,,10506,2035,0,95.8
LA,2260245045036026461,00310,089,55000,SWAMP,I0310,0.1 M NORTH OF US 61,29.98,-90.32,1992,01,00,6180,2014,A,1,0,1013,,,,,10506,2035,0,96.6
LA,2260301005703168611,00013,001,00000,BAYOU MALLET,LA0013,.6 MI. SOUTH OF LA 3116,30.44,-92.4,1960,02,00,7100,2014,A,1,5,0814,,,,,4260,2035,0,67.9
LA,2260301020102000011,00097,001,00000,BAYOU NEZPIQUE,LA0097,0.3 MI NORTH OF I-10,30.23,-92.62,1990,02,00,1470,2014,A,1,5,0314,,,,,882,2035,0,94.1
LA,2260328301589159811,00000,055,00000,COULEE,LOCAL ROAD,0.7 MI ENE  INT 009,30.25,-91.98,1999,02,00,10,2015,P,1,5,0114,,,,,12,2035,0,97
LA,2260328301589201011,00000,055,40735,DRAINAGE CANAL,LOCAL ROAD,.25 MI.SOUTH OF WEST FRRD,30.26,-92.02,1984,02,00,100,1984,A,1,5,1013,,,,,126,2035,0,86
LA,2260349304089203311,00000,097,00000,BAYOU BOEUF,LOCAL ROAD,0.1 MI N JCT LA 10-LA 182,30.68,-92.06,1986,02,00,60,1973,A,1,5,0115,,,,,78,2035,0,80.4
LA,2260349304189208511,00000,097,00000,DRAINAGE BAYOU,LOCAL ROAD,0.9 MI N GRAND PRAIRIE,30.69,-92.13,2000,02,00,500,1999,A,1,5,0115,,,,,650,2035,0,96.9
LA,2260864002203006911,00084,127,00000,DUGDEMONA RIVER RELIEF,US0084,0.69 MI EAST JCT. US 167,31.93,-92.62,1996,02,00,5400,2014,A,1,5,1213,,,,,9180,2035,0,94.7
LA,2260864002203010511,00084,127,00000,PORT DELUCE CREEK,US0084,1.05 MI EAST JCT US 167,31.93,-92.61,1996,02,00,5400,2014,A,1,5,1213,,,,,9180,2035,0,94.7
LA,2260864009108043511,00126,127,00000,DRY CREEK,LA0126,0.92 MILE EAST OF LA 127,32.08,-92.42,1985,02,00,420,2014,A,1,5,1113,,,,,714,2035,0,92.7
LA,2260864002305016721,00167,127,00000,PORT DELUCE CREEK,US0167,0.27 MI. SOUTH OF LA 501,31.94,-92.65,1991,02,00,6720,2014,A,1,5,1213,,,,,11424,2035,0,99.4
LA,2266253000001080511,00000,105,32755,CREEK,LOCAL ROAD,2.6 MILES NORTHEAST OF US,30.48,-90.45,2010,02,00,1700,2009,A,1,5,0313,,,,,1190,2035,0,91.3
LA,2266253000001080921,00000,105,00000,EAST BEDICO CREEK,LOCAL ROAD,1.33 MILES NORTH OF LA 22,30.46,-90.25,2009,02,00,300,2009,A,1,5,0313,,,,,210,2035,0,62.1
LA,2266253000001081041,00000,105,32755,CREEK,LOCAL ROAD,2.2 MILES SOUTHEAST OF US,30.49,-90.47,2012,02,00,2400,2012,A,1,5,0413,,,,,1680,2035,0,87.1
LA,2260301021203009211,00091,001,00000,CREEK,LA0091,1.4MI SOUTH OF LA 1115,30.09,-92.5,1950,02,00,1910,2014,A,1,5,0215,122,12,183,2015,1146,2035,2,77.7
LA,2260328021306029211,00092,055,00000,CONBOX,LA0092,2.92 MI EAST OF LA 89,30.1,-91.94,1963,02,00,7900,2013,A,1,5,1113,218,21,327,2015,9954,2035,2,83.3
LA,2260226024990066211,00045,051,00000,GOOSE BAYOU,LA0045,3.4 MI SOUTH OF LA 302,29.7,-90.1,1968,02,00,2000,2014,A,5,5,0514,806,80,1209,2015,3400,2035,1,19.9
LA,2260226024990083311,00045,051,00000,DRAIN CANAL,LA0045,5.0 MI SOUTH OF LA 302,29.68,-90.1,1959,02,00,2000,2014,A,1,5,1114,317,31,475,2015,3400,2035,1,12.9
LA,2260226028309080811,00090,051,55000,DRAIN,US0090B,.6 MI EAST OF LA 18,29.91,-90.16,1960,04,00,38800,2014,A,1,5,0614,165,16,247,2015,65960,2035,2,81
LA,2260226028309084311,00090,051,55000,WHISKEY BAYOU,US0090,1.0 MI EAST OF LA 18,29.91,-90.17,1985,04,00,38800,2014,A,1,5,0614,159,15,238,2015,65960,2035,2,81
LA,2260226295919012921,00000,051,50115,SONIAT CANAL,LOCAL ROAD,0.1MI.W.OF DAVID DRI,29.99,-90.22,1960,02,00,23200,1979,A,5,5,0513,183,18,274,2015,39440,2035,1,49.3
LA,2260226295959008911,00000,051,50115,CANAL NO.4,LOCAL ROAD,0.5M.N.OF US 61,29.99,-90.15,1970,02,00,750,1989,K,5,5,0413,149,14,223,2015,1275,2035,1,17.5
LA,2260236300178959321,00000,071,55000,BENSON CANAL,LOCAL ROAD,0.3 MI. E. OF CROWDE,30.03,-89.99,1975,02,00,,2015,A,5,5,0215,221,22,331,2015,,2035,1,60.9
LA,2260236300188958011,00000,071,55000,LAGOON,LOCAL ROAD,0.2 MI. E. OF READ B,30.03,-89.97,1975,02,00,,2015,K,5,5,0215,167,16,250,2015,,2035,1,41
LA,2260236300199000321,00000,071,55000,MORRISON CANAL,LOCAL ROAD,0.0 MI. N.OF.MORRISO,30.03,-90.01,1960,02,00,,2015,P,5,5,0115,131,13,196,2015,,2035,2,57.8
LA,2260236300348957421,00000,071,55000,JAHNCKE CANAL,CITY STREET,0.2M EAST OF BULLARD RD,30.06,-89.96,1993,02,00,1000,1992,A,1,5,0115,400,40,600,2015,1700,2035,2,72.7
LA,2260238006202004321,00023,075,55000,I C WATERWAY,LA0023,.2 MI SOUTH OF LA 3017,29.87,-90.01,1968,02,00,23460,2014,A,5,5,0313,6650,665,9975,2015,39882,2035,2,76
LA,2260238006202011421,00023,075,55000,BAYOU BARRIERE,LA0023,.3 MI SOUTH OF LA 428,29.87,-90,1955,02,00,23460,2014,A,1,5,0813,304,30,456,2015,39882,2035,2,70
LA,2260238295159000611,00000,075,00000,BARRIERE ROAD,LOCAL ROAD,1.8 MI. S. OF HWY. 23,29.86,-90.01,1960,02,00,,2015,P,1,5,0215,329,32,493,2015,,2035,1,39
LA,2260255085513000211,03011,109,00000,DRAINAGE CANAL,LA3011,1.28 MI WEST OF LA 57,29.37,-90.71,1958,02,00,1560,2014,P,1,5,0614,280,28,420,2015,1934,2035,1,15.2
LA,2260255085518004011,03197,109,36255,HOUMA CANAL,LA3197,.4 MI EAST OF LA 182,29.58,-90.72,1938,02,00,850,2014,K,5,5,0914,504,50,756,2015,1054,2035,1,13.6
LA,2260255292359043011,00000,109,00000,COULEE,LOCAL ROAD,0725 LOG MI FROM IN,29.39,-90.72,1970,02,00,1500,1978,P,1,5,0513,183,18,274,2015,1860,2035,1,19
LA,2260255292489046811,00000,109,00000,DU LARGE BAYOU,LOCAL ROAD,0001 LOG MI FROM IN,29.41,-90.78,1964,02,00,1000,1978,P,1,5,0713,209,20,313,2015,1240,2035,2,54.8
LA,2260255292979034411,00000,109,00000,PETIT CAILLOU BAYOU,LOCAL ROAD,0001 LOG MI FROM IN,29.5,-90.57,1968,01,00,200,1971,P,1,5,0713,289,28,433,2015,248,2035,1,18.4
LA,2260255293229035611,00000,109,00000,LACACHE BAYOU,LOCAL ROAD,0094 LOG MI FROM IN,29.54,-90.59,1967,02,00,750,1978,P,1,5,0613,170,17,255,2015,930,2035,1,48.3
LA,2260255294189100011,00000,109,00000,CHACAHOULA CANAL,LOCAL ROAD,0.01M W OF DEADWOOD RD,29.7,-91,1992,02,00,110,1991,A,1,5,0513,76,7,114,2015,136,2035,1,52.5
LA,2260301020707014411,00035,001,63645,DRAINAGE CANAL BRIDGE,LA0035,.6 MI NORTH OF LA 98,30.26,-92.27,1966,02,00,7100,2014,A,1,5,0215,332,33,498,2015,4260,2035,2,76.9
LA,2260301021001025311,00098,001,00000,BAYOU DE CANNES,LA0098,2.53 MI WEST OF LA 97,30.33,-92.54,1963,02,00,2500,2014,A,1,5,0215,793,79,1189,2015,1500,2035,2,71.4
LA,2260301021001028111,00098,001,00000,CREEK,LA0098,2.81 MI WEST OF LA 97,30.33,-92.54,1963,02,00,2500,2014,A,1,5,0215,702,70,1053,2015,1500,2035,2,66.4
LA,2260301021002015711,00098,001,00000,CREEK,LA0098,.21 MI EAST OF LA 1120,30.32,-92.47,1950,02,00,1240,2014,A,1,5,0215,223,22,334,2015,744,2035,2,65.2
LA,2260301021002051011,00098,001,00000,LONG POINT GULLY,LA0098,1.3 MI EAST OF 3070,30.32,-92.4,1952,02,00,1240,2014,A,1,5,0214,332,33,498,2015,744,2035,2,65.5
LA,2260301038903006011,00095,001,00000,BAYOU WYKOFF,LA0095,0.6 MI NORTH OF LA 98,30.35,-92.19,1963,02,00,5600,2014,A,1,5,0215,332,33,498,2015,3360,2035,2,69
LA,2260301038903030411,00095,001,00000,BAYOU WYKOFF,LA0095,.7 MI NORTH OF LA 356,30.38,-92.2,1963,02,00,5600,2014,A,1,5,0215,332,33,498,2015,3360,2035,2,62.9
LA,2260301045004014311,00000,001,00000,INTERSTATE 10,LOC RD,1.9 MI EAST OF LA 97,30.24,-92.6,1961,02,04,4490,2014,P,1,1,0614,655,65,982,2015,2694,2035,2,63.3
LA,2260301045004027211,00000,001,00000,INTERSTATE 10,LOC RD,3.2 MI EAST OF LA 97,30.23,-92.57,1961,02,04,4490,2014,A,1,1,0813,733,73,1099,2015,2694,2035,2,74.9
LA,2260301045004136611,00010,001,00000,BAYOU PLAQUEMINE,I0010,3.9 MI EAST LA 91,30.23,-92.39,1961,02,00,20940,2014,A,1,5,0315,1505,150,2257,2015,12564,2035,2,74.5
LA,2260301045004136621,00010,001,00000,BAYOU PLAQUEMINE,I0010,3.9 MI EAST LA 91,30.23,-92.38,1961,02,00,20940,2014,A,1,5,0315,1505,150,2257,2015,12564,2035,2,75.5
LA,2260301045004167811,00000,001,18650,I-10,LOC RD,1.1 MI EAST OF LA 1111,30.23,-92.34,1966,02,04,4070,2014,A,1,1,0514,650,65,975,2015,2442,2035,2,73.2
LA,2260301045004204511,00000,001,18650,I-10,LOC ROAD,4.8 MI EAST OF LA 1111,30.25,-92.3,1966,02,04,4070,2014,A,1,1,0613,676,67,1014,2015,2442,2035,2,73.3
LA,2260301080130026511,01111,001,00000,WYKOFF BAYOU,LA1111,1.1 MI NORTH OF I-10,30.25,-92.36,1963,02,00,2400,2014,A,1,5,0215,650,65,975,2015,1440,2035,2,73.2
LA,2260301080141010211,00095,001,00000,LA 95 OVER I-10,LA0095,1.02 MI NORTH OF I-10,30.25,-92.19,1966,02,04,3900,2014,A,1,1,0513,655,65,982,2015,2340,2035,2,75.9
LA,2260301300669230311,00000,001,00000,COULEE,LOCAL ROAD,0136 LOG MI FROM INT,30.11,-92.51,1967,01,00,150,1973,P,1,5,0714,100,10,150,2015,90,2035,1,49.2
LA,2260301300669230911,00000,001,00000,COULEE,LOCAL ROAD,0286 LOG MI FROM INT,30.11,-92.52,1965,02,00,60,1973,P,1,5,0714,125,12,187,2015,36,2035,1,56.3
LA,2260301300759231711,00000,001,00000,LAZY POINT CANAL,LOCAL ROAD,0092 LOG MI FROM INT,30.13,-92.53,1965,01,00,160,1973,P,1,5,0714,331,33,496,2015,96,2035,2,53
LA,2260301300779226811,00000,001,00000,COULEE,LOCAL ROAD,0221 LOG MI FROM INT,30.13,-92.45,1965,02,00,60,1973,E,1,5,0714,96,9,144,2015,36,2035,1,30
LA,2260301300829232611,00000,001,00000,COULEE,LOCAL ROAD,0091 LOG MI FROM INT,30.14,-92.54,1965,01,00,70,1973,E,1,5,0714,101,10,151,2015,42,2035,1,24.4
LA,2260301300899225311,00000,001,00000,LYONS POINT GULLY,LOCAL ROAD,0470 LOG MI FROM INT,30.15,-92.42,1965,01,00,150,1973,K,1,5,0714,283,28,424,2015,90,2035,1,31.9
LA,2260301301289223811,00000,001,18650,CROWLEY DRAINAGE DITCH,LOCAL ROAD,1.39 MI FROM INT 010,30.21,-92.4,1982,02,00,200,1978,P,5,5,0714,223,22,334,2015,120,2035,1,53
LA,2260414008508043411,00146,027,00000,ALLEN CREEK,LA0146,1.48 MI EAST OF LA 9,32.75,-93.01,1968,02,00,860,2014,A,1,5,0814,265,26,397,2015,1462,2035,1,29.8
LA,2260414008508044611,00146,027,00000,DRAIN,LA0146,4.34 MI EAST OF LA 9,32.75,-93.01,1968,02,00,860,2014,A,1,5,0814,208,20,312,2015,1462,2035,1,29.8
LA,2260537006709071321,00034,073,00000,INTERSTATE 20,LA0034,LA 34 OVER I-20,32.5,-92.14,1965,04,04,24900,2014,A,1,1,0914,943,94,1414,2015,14940,2035,2,58
LA,2260537015801094511,00546,073,00000,ICG RAILROAD,LA0546,05371580109451,32.5,-92.25,2000,04,02,2300,2014,A,1,8,0914,4395,439,6592,2015,1380,2035,2,61
LA,2260537045106014911,00000,073,00000,I-20,LOC RD,1.4 MI WEST OF LA 151,32.52,-92.39,1960,02,04,3540,2014,A,1,1,0914,876,87,1314,2015,2124,2035,2,63.9
LA,2260537045106125411,00020,073,51410,STEEP BAYOU,I0020,1.6 MI EAST OF LA 546,32.51,-92.2,1963,04,00,57000,2014,A,1,5,0914,169,16,253,2015,34200,2035,2,72.1
LA,2260537045106196261,00020,073,51410,YOUNGS BAYOU,I0020,.7 MI EAST OF LA 594,32.5,-92.09,1965,02,00,7950,2014,A,1,5,1014,442,44,663,2015,4770,2035,2,77.6
LA,2260537045106196271,00020,073,51410,YOUNG'S BAYOU,I0020,.7 MI EAST OF LA 594,32.5,-92.09,1965,02,00,7950,2014,A,1,5,1014,442,44,663,2015,4770,2035,2,77.6
LA,2260710045030049921,00210,019,41155,CONTRABAND BAYOU,I0210,.6 MI EAST OF LA 1138-2,30.2,-93.24,1964,02,00,31440,2014,A,1,5,0413,1635,163,2452,2015,18864,2035,2,69.5
LA,2260710045091306121,00010,019,41155,KIRKMAN STREET,I0010,.6 MI EAST OF LA 385,30.24,-93.21,1961,03,02,36300,2014,A,1,1,1214,481,48,721,2015,21780,2035,2,79
LA,2260710045091309411,00010,019,41155,US 90B (ENTERPRISE BLVD),I0010,I-10 OVER US 90 B,30.24,-93.21,1961,03,05,38160,2014,A,6,1,1214,569,56,853,2015,22896,2035,2,79
LA,2260710045091309421,00010,019,41155,US 90B (ENTERPRISE BLVD),I0010,I-10 OVER US 90 B,30.24,-93.21,1961,03,05,38160,2014,A,6,1,1214,569,56,853,2015,22896,2035,2,79
LA,2260710045091311011,00010,019,41155,MO PACIFIC RR,I0010,.2  MI EAST OF US 90 B,30.24,-93.2,1961,03,06,38160,2014,A,6,4,1214,1931,193,2896,2015,22896,2035,2,78.7
LA,2260710045091322921,00010,019,41155,OPELOUSAS ST,I0010,.3 MI EAST OF US 90,30.24,-93.19,1961,03,02,32160,2014,A,1,1,0914,647,64,970,2015,19296,2035,2,78.2
LA,2260710045091337911,00210,019,41155,I210 NB TO I10 WB,I0210,I-210 NB TO I-10 WB,30.25,-93.16,1977,02,06,64000,2014,A,6,1,0413,3169,316,4753,2015,38400,2035,2,60.7
LA,2260710300849309011,00000,019,00000,UNNAMED CREEK,LOCAL ROAD,1.7 MI WEST OF INT 1166,30.14,-93.15,1986,02,00,250,1985,A,1,5,0414,92,9,138,2015,150,2035,1,60.9
LA,2260710301149316611,00000,019,41155,HENDERSON BAYOU,LOCAL ROAD,0.25 MI. W. OF INT.,30.19,-93.28,1960,02,00,250,1971,A,1,5,0414,296,29,444,2015,150,2035,1,57.7
LA,2260710301199323111,00000,019,00000,DRAIN,LOCAL ROAD,0.8 M W OF PH RD 2568,30.2,-93.39,1969,02,00,100,1989,P,1,5,0614,109,10,163,2015,60,2035,1,57.5
LA,2260710301709314211,00000,019,41155,CREEK,LOCAL ROAD,1.39 MI S. OF LA 378,30.28,-93.24,1993,02,00,600,1990,A,1,5,0414,72,7,108,2015,360,2035,0,89.4
LA,2260710301719322111,00000,019,00000,COON GULLY,LOCAL ROAD,0.68 MI. W. OF INT.,30.29,-93.37,1966,02,00,340,1971,P,1,5,0614,145,14,217,2015,204,2035,1,38.5
LA,2260710302239326111,00000,019,00000,BUXTON CREEK,LOCAL ROAD,0.95 MI. N. OF INT.,30.37,-93.44,1965,02,00,30,1971,P,1,5,0514,161,16,241,2015,18,2035,1,49.8
LA,2260710302419324411,00000,019,00000,LITTLE RIVER,LOCAL ROAD,0.36 MI. S OF INT. 8,30.4,-93.41,1961,02,00,50,1971,P,1,5,0514,89,8,133,2015,30,2035,1,50.3
LA,226000043546-000151,00000,111,00000,CECIL CREEK,CECIL CREEK ROAD,UPPER OUACHITA NWR,32.92,-92.1,2005,02,00,3,2013,A,1,5,1113,,,,,10,2033,2,88.5
LA,226000043546-000211,00000,111,00000,CECIL CREEK (BIG LAKE),S. GAS LINE RD.,UPPER OUACHITA NWR,32.93,-92.11,2005,02,00,10,2013,A,1,5,1113,,,,,10,2033,2,88.5
LA,2260226000000204581,00010,051,00000,I-10 WEST AND EAST,I0010,1.5 MILES EAST OF CLEARVI,30,-90.26,2010,01,11,10010,2014,A,6,1,0414,,,,,17017,2035,0,90.5
LA,2260226000000204991,00090,051,00000,GROUND,US0090,0.5 MI W OF MISSISSIPPI R,29.95,-90.17,2013,02,00,5900,2014,A,1,0,1013,,,,,10030,2035,0,99.2
LA,2260226000001002131,00000,051,39475,CANAL NO. 2,LOCAL ROAD,0.3 MI. W. OF WILLIAMS BL,30.02,-90.24,2011,02,00,,2015,A,1,5,0114,,,,,,2035,0,98
LA,2260226006201017011,00023,051,55000,VERRET CANAL,LA0023,1.9 MI SOUTH OF US 90B,29.9,-90.04,1975,04,00,27200,2014,A,1,5,1014,,,,,46240,2035,0,96.2
LA,2260226028309071311,00090,051,81165,DRAINAGE CANAL,US0090B,2.7 MI EAST OF LA 45,29.9,-90.15,1992,06,00,55400,2014,A,1,9,0614,,,,,94180,2035,0,78.7
LA,2260226028330006111,00049,051,39475,DRAIN,LA0049,02262833000611,30.03,-90.24,1970,11,00,45100,2014,A,1,5,0413,,,,,76670,2035,0,85
LA,2260226043001028211,03139,051,55000,LA SOUTH & KCS. RAILROAD,LA3139,.8 MI EAST OF LA 3152,29.97,-90.16,1984,06,02,32800,2014,A,1,4,0813,,,,,55760,2035,0,96.6
LA,2260226045015020581,00010,051,39475,I-10 W.B. ON-RAMP,I0010,02264501502058,30.01,-90.25,2001,01,02,12370,2014,A,1,1,0813,,,,,21029,2035,0,80
LA,2260226045015039561,00010,051,55000,CANAL NO 3,I0010,1.9 MI EAST OF LA 49,30.01,-90.21,1967,01,00,14100,2014,A,1,5,0914,,,,,23970,2035,0,91
LA,2260226045015061031,00010,051,55000,SUBURBAN CANAL,I0010,4.1 MI EAST OF LA 49,30,-90.18,1967,02,00,10010,2014,A,5,5,1014,,,,,17017,2035,2,81
LA,2260226045015087941,00010,051,55000,CANAL NO. 3,I0010,6.7 MI EAST OF LA 49,30,-90.14,1966,02,00,20590,2014,A,5,5,0115,,,,,35003,2035,2,81
LA,2260226295189004211,00000,051,33245,HARVEY CANAL,LOCAL ROAD,3.1 MI.W.OF BELLCHAS,29.86,-90.07,1972,04,02,60000,1989,P,5,6,0913,,,,,102000,2035,0,50.9
LA,2260226295249003221,00000,051,33245,BAYOU FATMA,LOCAL ROAD,0.4 MI. W. OF MANHAT,29.87,-90.05,1960,02,00,2000,1979,A,1,5,0115,,,,,3400,2035,0,99.8
LA,2260226295289002111,00000,051,31915,FORTADO CANAL,LOCAL ROAD,0.1 MI W. OF WALL BLVD.,29.88,-90.04,1977,02,00,,2015,A,1,5,0115,,,,,,2035,0,95
LA,2260226295329005611,00000,051,00000,AVENUE D CANAL,LOCAL ROAD,.35 SOUTH OF W.B. EXPWY,29.89,-90.09,1990,02,00,,2015,A,5,5,0313,,,,,,2035,0,95
LA,2260226295389004111,00000,051,33245,GARDERE CANAL,LOCAL ROAD,0.3 MI. S. OF W.B. EXPRWY,29.9,-90.07,1983,02,00,1000,1980,A,5,5,0115,,,,,1700,2035,0,81.5
LA,2260226295419008411,00000,051,81165,KEYHOLE CANAL,LOCAL ROAD,0.5MI.N.OF WESTBANK,29.9,-90.14,1960,02,00,200,1979,P,1,5,0115,,,,,340,2035,0,66.7
LA,2260226295869009371,00000,051,50115,LA SOUTHERN RR,LOCAL ROAD,0.6 MI N OF US 90,29.98,-90.16,1957,01,00,44036,1985,A,1,2,0513,,,,,74861,2035,0,80.5
LA,2260226295899010511,00000,051,50115,CANAL NUMBER 5,LOCAL ROAD,HOUMA BL @ W. METAIRIE AV,29.97,-90.17,2000,02,00,,2015,A,5,5,0313,,,,,,2035,0,100
LA,2260226295929013411,00000,051,50115,CANAL NO.5,LOCAL ROAD,0.01MI.N.OF W.METAIR,29.99,-90.22,1970,02,00,1000,1979,A,5,5,0313,,,,,1700,2035,0,76.7
LA,2260226295979011711,00000,051,50115,CANAL NO. 4,LOCAL ROAD,0.05 W OF KENT AVENUE,30,-90.2,1995,02,00,20800,1992,A,1,5,0413,,,,,35360,2035,0,80
LA,2260226300029009011,00000,051,50115,CANAL NO 2,LOCAL ROAD,3.5 MI E OF CAUSEWAY BLVD,30,-90.15,1970,02,00,,2015,A,5,5,0413,,,,,,2035,0,100
LA,2260226300039010511,00000,051,50115,CANAL NUMBER #3,LOCAL ROAD,RICHLAND AVE.,30.01,-90.18,1982,02,00,10000,1982,A,5,5,0413,,,,,17000,2035,0,99.1
LA,2260226300099009111,00000,051,50115,CANAL NO 2,LOCAL ROAD,0.55 MI W OF SEVERN AVE,30.02,-90.15,1960,02,00,,2015,A,5,5,0413,,,,,,2035,0,100
LA,2260226300109011911,00000,051,50115,CANAL NUMBER 2,LOCAL ROAD,0.7MI.N.OF VETERANS,30.02,-90.2,1960,06,00,26950,1979,A,5,5,0413,,,,,45815,2035,0,70.2
LA,2260226300189013811,00000,051,39475,CANAL NO 1,LOCAL ROAD,0.45 EAST OF LA 49,30.03,-90.23,1990,02,00,1000,1988,A,1,5,0413,,,,,1700,2035,0,85.7
LA,2260229000000203891,00652,057,00000,LA 652 @ 40 ARPENT CANAL,LA0652,0.5 MILES EAST OF LA 182,29.71,-90.61,2009,02,00,1860,2014,A,1,5,0613,,,,,2790,2035,0,81.1
LA,2260229000002008391,00000,057,00000,COMPANY CANAL,LOCAL ROAD,0012 LOG MI FROM INT,29.65,-90.53,2009,01,00,,2015,K,1,5,0613,,,,,,2035,0,76
LA,2260229006501021311,00024,057,00000,PIPELINE CROSSING,LA0024,2.1 MI WEST OF LA 1,29.54,-90.4,1979,02,00,7300,2014,A,1,5,0814,,,,,10950,2035,0,83.9
LA,2260229040703000011,00308,057,00000,COMPANY CANAL,LA0308,.5 MI SOUTH OF LA 655,29.65,-90.53,1974,02,00,18500,2014,A,1,5,0614,,,,,27750,2035,0,97.2
LA,2260229042408112881,00090,057,63155,OFF RAMP TO LA1,US0090,.08 MI EAST OF LA 1,29.71,-90.57,1976,01,00,3070,2014,A,1,0,0214,,,,,4605,2035,0,95
LA,2260229082915048011,00307,057,00000,BAYOU ROND POMPON,LA0307,14.5 MI NORTH OF LA 182,29.86,-90.68,1976,02,00,2800,2014,A,1,5,0313,,,,,4200,2035,0,83.4
LA,2260229082929016011,00648,057,75425,BAYOU LAFOURCHE,LA0648,0.01 M WEST OF LA 308,29.79,-90.79,1991,02,00,8300,2014,A,1,5,0115,,,,,12450,2035,0,96.8
LA,2260229292959031111,00000,057,00000,BAYOU POINTE AU CHENE,LOCAL ROAD,2.65 MI FROM LA 55,29.49,-90.52,1987,02,00,,2015,P,1,5,0613,,,,,,2035,0,94
LA,2260229294409044111,00000,057,00000,GRAND COTEAU BAYOU,LOCAL ROAD,0148 LOG MI FROM INT,29.73,-90.74,1970,02,00,500,1978,P,1,5,0613,,,,,750,2035,0,79.9
LA,2260229295149045311,00000,057,00000,ST JAMES CANAL,LOCAL ROAD,04.69 MI FROM INT. 191,29.86,-90.76,1997,02,00,260,1978,P,1,5,0613,,,,,390,2035,0,92.6
LA,2260236000000204491,00000,071,55000,VINCENT CANAL,LOCAL ROAD,1 MILE NORTH OF I-10,30.06,-89.96,1999,02,00,,2015,A,1,5,0115,,,,,,2035,0,100
LA,2260236000000204771,00000,071,55000,CANAL #4,LOCAL ROAD,2.0 MILES NORTH OF US 61,30,-90.25,1973,04,00,,2015,A,1,5,0115,,,,,,2035,0,97
LA,2260236000000205091,00000,071,00000,BENSON CANAL,LOCAL ROAD,1.- MI. S. OF 1-10,30.02,-89.99,1992,02,00,,2015,A,1,5,0215,,,,,,2035,0,100
LA,2260236000606000011,00090,071,00000,RIGOLETS PASS,US0090,8.7 MILES EAST OF CHEF PA,30.17,-89.74,2008,02,00,1610,2014,A,1,5,1014,,,,,2737,2035,0,95.9
LA,2260236004631022211,00039,071,55000,INDUSTRIAL CANAL,LA0039,1.6 MI EAST OF LA 3021,29.97,-90.03,1957,02,00,31300,2014,A,1,5,1014,,,,,53210,2035,0,70.7
LA,2260236028308004971,00090,071,55000,RAMPS,US0090B,.5 MI SOUTH OF I-10,29.95,-90.09,1960,01,01,11690,2014,A,1,1,0314,,,,,19873,2035,2,87.7
LA,2260236028308009841,00090,071,55000,CITY STS.US.90BN/B RMPS,US0090B,.98 MI SOUTH OF I-10,29.94,-90.08,1996,02,35,16440,2014,A,1,1,1114,,,,,27948,2035,2,89.9
LA,2260236028308017671,00090,071,55000,CITY STREETS,US0090B,1.76 MI SOUTH OF I-10,29.94,-90.07,1960,01,00,16440,2014,A,1,0,0314,,,,,27948,2035,0,94
LA,2260236028308035941,00090,071,55000,"LA.428,AND CITY STREETS",US0090B,02362830803594,29.94,-90.04,1995,02,06,16440,2014,A,1,1,0314,,,,,27948,2035,0,94.4
LA,2260236028308043561,00090,071,55000,ON RAMP,US0090,1.94 MI SOUTH OF MISS. RI,29.93,-90.04,1989,01,00,9070,2014,A,1,0,1213,,,,,15419,2035,0,95
LA,2260236045034004971,00610,071,55000,ON RAMP FROM I 610 E,I0610,.5 MI EAST OF I-10,30,-90.12,1963,01,00,9870,2014,A,1,0,1113,,,,,16779,2035,0,92
LA,2260236045043007061,00510,071,55000,RAILROAD,I0510,0.10 MI. SOUTH OF US-90,30.02,-89.94,1993,01,00,2850,2014,A,1,2,0115,,,,,4845,2035,0,98
LA,2260236045090000511,00010,071,55000,I0010,I0010,.25 MI WEST OF I-610,30,-90.12,2000,03,02,205900,2014,A,1,6,0114,,,,,350030,2035,0,80
LA,2260236045090022661,00010,071,55000,ON RAMP I-10/CARRLOTON,I0010,1.96 MI EAST OF I-610,29.97,-90.11,1961,01,10,12100,2014,A,1,1,0814,,,,,20570,2035,2,90.8
LA,2260236045090066851,00010,071,55000,ON RAMP-ELY FDS.,I0010,.68 MI EAST OF LA 39,29.98,-90.06,1974,01,02,9580,2014,A,1,1,0614,,,,,16286,2035,0,95.1
LA,2260236045090095321,00010,071,55000,GROUND,I0010,02364509009532,30.01,-90.02,1966,03,02,64680,2014,A,1,1,0913,,,,,109956,2035,0,83
LA,2260236045090144921,00010,071,55000,BULLARD RD.,I0010,4.4 MI EAST OF US 90,30.04,-89.96,1973,03,06,64260,2014,A,6,1,0314,,,,,109242,2035,0,92
LA,2260236072101000011,00000,071,55000,JACKSON AVE.FERRY RAMP,CCCFERRY,RAMP TO JACKSON AVE FERRY,29.92,-90.07,1994,02,00,,2015,A,1,5,0514,,,,,,2035,0,93.7
